review_id,user_id,business_id,stars,useful,funny,cool,text,date
39779,760,56,5,0,0,0,"Wow. Brisket in so many ways. Delicious and tender. They have excelled at the breakfast. I walk out knowing I've eaten enough food for two days, but I don't regret it. So, so good. 

If there's a wait, wait. It's worth it.",19/11/2017 4:11
39784,23871,56,4,0,0,0,"Baja Cafe is a great breakfast in Tucson, with a great selection of Benedicts and a little bit of everything. The specials are usually surprising because it's often a combination of things you'd not think goes together but ends up somehow working.",7/11/2017 4:22
39793,23876,56,5,0,0,0,"amazing food and you get a free pancake on your first visit! Too notch and a new fave for me here. Furthermore, I am impressed and appreciative of how the quality and consistency remains on point time and time again. Service is always with a smile. I can keep going. This place is hand down BEST BREAKFAST IN TUCSON!!!",26/6/2018 19:31
39796,1556,56,5,0,0,0,"Excellent brunch. Big portions. You will leave full and satisfied here. The menu is big with a lot of options but i stuck around the benedicts section. My ladies and my benedict were so good and different from anything we've seen around. The staff was so cool and laid back very  friendly and get this....for it being our first time here we got a free snickerdoodle pancake which should be illegal because it cant be as good as it was without some sorcery of drugs in it lol. Overall i loved it. I always wandered why it was always do packed and had such long lines,, now i know and its worth the wait.",17/6/2017 20:58
39824,4989,56,5,0,0,0,"The best breakfast place I've found in Tucson! The staff is really nice and do their best to accommodate but it can get really busy. I try to go before or after the rush. I usually stay away on Sundays because there's always a wait. However, they have the best Benedict's and I have waited because they are that good! My favorites are the coyote and the wolverine but I've probably ordered the wolverine more. Everything on their menu is a good price. If you have room for something sweet you won't regret ordering the snickerdoodle pancake! It's the best. I like this place because they also have daily specials that add variety to their daily menu.",7/6/2017 7:20
39833,382,56,4,0,0,0,"Great food! They make specialty pancakes! My favorites are the snickerdoodle and the cinnamon roll pancakes. If you go on a weekend, be prepared to wait 30 to 45 minutes. I Love the Mimosas! they have different flavors so you can mix up the juices you choose.",3/12/2017 19:13
39836,3683,56,5,0,0,0,"Excellent place for breakfast.  They do lunch too but are so impressed with breakfast we don't make it back to try.  Service is outstanding with a prompt greeting and seating.  At the table, we were greeted by Brad who took our drink order and explained the special.  Once he left, we were checked on by another server to make sure someone was bringing us drinks.  It shows me that Baja puts a priority on customer service.  The meal came quickly and was great.  I have been to both locations and both have outstanding food,but the cambell location has a larger seating area.",13/8/2016 16:07
39838,23897,56,5,0,0,0,The best breakfast and brunch place in Tucson.  The Habanero chicken sausage was amazing. Unique Food and service was amazing. I am completely stuffed and ready for a nap.  I will be hosting more business meetings here,10/1/2018 19:39
39860,6712,56,4,0,0,0,"After trying out the Broadway restaurant, we figured it would be a good idea to give this one a shot before we left town. This time I took a few people with me. 
I'll say that it probably was a 3.5 star visit, but because of the newness/holiday weekend I'm rounding up. (And the fact that Broadway store was amazing and I'm sure they are just getting the glitches out of this new place)
We were told the wait would be about 15 minutes. It was actually 45 which was not a good start. 
We ordered the Wolverine, diamondback, construction burrito, and some other things I don't remember. The food took 35 minutes to arrive. My wolverine was good except the eggs were over cooked and cold. Everything else got rave reviews from my peeps. I didn't send mine back because we had been waiting a while but I'm sure they would have taken care of it. The server was very friendly and attentive. I think they just need to get in the groove with this new place. When I'm back in Tucson I will check them out",31/5/2016 20:53
39867,23910,56,5,0,0,0,I was in town for business and decided to stop in for lunch. Talk about a hidden gem in Tucson. There were 4 of us and we all ordered different egg benedicts. When our waitress brought the plates out all of our jaws dropped. The portion sizes were huge and looked like a gourmet meal. Since it was our first time eating here were were given a complimentary pancake. Every dish we had was amazing. Our waitress was super helpful in answering all of our questions. Glad I could find a good keeper like this in Tucson.,18/6/2017 1:05
39869,23912,56,5,0,0,0,"Breakfast was fabulous!  The service was outstanding!! Yummy pecan roll pancake. 
Ben cleaned floor for another customer who had spilled their coffee.  The smell of the cleaning fluid bothered me. Immediately Zeke was there with water to clean it again. They were totally friendly. We will definitely go back",7/11/2017 18:17
39871,10741,56,4,0,0,0,Breakfast or lunch - perfect every time. Clean and friendly place. Food is excellent!,10/6/2018 1:44
39892,23924,56,5,0,0,0,"What a neighborhood gem, the food was excellent , we ordered the special of the day, Salmon Benedict and Pork Tostada Benedict, delicious, the salmon is perfectly cooked with the porched eggs on top, Pork Tostada is equally delicious, Carina was very friendly and gave us an excellent service, Carina also gave us a complimentary snickerdoodle pancake, it was to die for, Highly recommended to tourists and locals, Make sure to ask for Carina's tables",10/6/2018 1:17
39896,23928,56,4,0,0,0,"Visited the Campbell location for brunch on the weekend for first time. It was a good tasting food, but kind of small portion. The first timer complementary pancake was puffy and delicious. The service was efficient and quick.
I believe they need to do something with their walls, since the sound bounces back & forth and it's too noisy when many people there.
It's absolutely recommended.",8/5/2018 22:37
39903,2862,56,5,0,0,0,"Omg!! Amazing!! First time here and it was Mother's Day! The place was busy but put quality food and drinks out fast! Everyone was SO friendly even though they were swamped! My new favorite to go breakfast/brunch spot! I got the coyote egg Benedict, sooooo goooooodddd!! Oh, and they allow pups on the outside deck!!",14/5/2017 19:11
39919,1238,56,4,0,0,0,"It's in our neighborhood so have been there numerous times. You can't beat the service there. ALL the servers are very good & I know most of them by name. They have a huge menu & you can order anything at any time, which I really like. I don't always want breakfast food for breakfast. The food is actually really good, but I'm noticing that after so many visits there, that I'm getting kinda burned out. There's a weird sort ""sameness"" that I'm experiencing even though it's a diverse menu. I can't really explain it. Probably just a ""personal problem"" but that's why 4 stars instead of 5. That being said, I HIGHLY recommend this place. There are only a few places in town that have that level of service CONSISTENTLY!",19/11/2017 2:04
39920,2251,56,5,0,0,0,"This place was delicious! We decided to give it a try because we live down the street, and the reviews on yelp were great. We were absolutely astounded by the flavor profile in the dishes here. My partner and I split the Duck Confit Benedict, and I'm glad we did because the portions were huge! 
   Bonus points for them not messing up the order, it was completely customized due to my partner not eating any onions, and me not liking any pepppers or anything hot. They did an amazing job, we will most certainly be back.",14/10/2016 22:18
39930,74,56,5,0,0,0,"Baja Cafe is one of my absolute favorite breakfast restaurants of all time. This particular location has a bit better atmosphere than the original location on Broadway and Kolb. Although you can get drinks at either location, this one has an actual bar. It's nice to sit at the counter and eat. It's serving the same great food as the original location, but they have liege waffles whereas the original Baja does not. I haven't tried those, but I've heard they're amazing.

I usually stick with coffee and don't imbibe, but I got a mimosa on my last visit, and it was quite good. I love the snickerdoodle pancakes and will often get the combo with eggs and bacon, so I'm not eating a whole stack of them. I don't have quite that much of a sweet tooth. The corned beef and eggs is another favorite dish of mine. If I get a benedict, I go with the Coyote. It's one of my favorites. The benedicts are all great, but many of them are pushing $16, so I tend to stick with some cheaper options so I'm not spending a huge amount on just me.

I've noticed their prices have increased quite a bit over the last year or so, but I will still continue to come here, because the food is great and I've never gotten bad service, even when they are crazy busy. And they are crazy busy most all weekends! On Saturday or Sunday, expect to wait 20-45 minutes depending on what time you're getting there. The patio is dog-friendly, which is nice.",3/10/2017 22:02
39931,23943,56,5,1,0,0,"My best friend came to visit from Denver and I wanted to take her somewhere I haven't been before. It was Sunday around 11 so there was a 20 minute wait (which I didn't mind). A local friend told me to try their snicker doodle pancake, so we ordered one of those to split to start and looked for something savory to share. When it arrived, we just sat there and stared at it. It was beautiful and cakey with a delicious frosting and covered in cinnamon and sugar...probably the best pancake I've ever had!!! Then we decided to split the goal monster Benedict--- and they should call them benADDICTS because you WILL be addicted after you eat there. The chorizo masa that the perfectly poached eggs were sitting on top of melted in your mouth. Every bite was full of flavor and bliss. The portion sizes are HUGE! Needless to say I will definitely be returning. Service was great and food was delicious!",12/6/2016 22:14
39937,23946,56,5,0,0,0,"My new favorite breakfast place in Tucson. The food is excellent, the restaurant itself is very nice and the staff was very friendly. I'll definitely be going back!",26/7/2016 15:34
39938,23947,56,5,0,0,0,This breakfast is amazing!! I love the cinnamon roll pancake! They also have soooo many different options of benedicts! On my first visit they also gave us a free snickerdoodle pancake because we had never been there before!! Will definitely be going back,28/3/2017 0:49
39939,16566,56,5,0,0,0,This place had the best service iv had in couple years. Very impressed with the menu aswell.,30/4/2017 22:51
39943,23949,56,5,0,0,0,"This was without a doubt one of my favorite breakfasts ever. My husband had the special, which was pork tenderloin with poached eggs, mashed potatoes and various veggies in a delicious sauce. I had huevos rancheros, which was also delicious. We tried a snickerdoodle pancake, which I have to say beats even the Magnolia Pancake Haus in San Antonio. The waiter was attentive and friendly, and if I lived in Tucson I would eat at Baja Cafe all the time.",15/4/2018 23:37
39978,21750,56,5,0,0,0,Got the hangover hash browns and prickly pear mimosa. They surprised us with a free snicker doodle pancake which was amazeballs. Definitely going back.,1/10/2016 23:05
39981,13213,56,5,0,0,0,"Wow. Baja Cafe screams ""Tucson"" in its choice of entrees and ingredients. A true comfort food. The menu consists of a mix of local southwestern flavors, traditional and modern breakfast.

Baja cafe offers the quality food of a higher end breakfast joint without the frills, wait or price.

The menu itself is an experience, and is often rotating with new specials. Though some diverse entrees might not agree with less ecclectic breakfast traditionalists, there is definitely something here for everyone!",10/6/2018 1:56
39985,2137,56,5,1,0,0,Very good for lunch and breakfast. The quinoa and sweet potato cakes with poached eggs were great. We'll go back.,1/6/2016 16:10
39990,23964,56,5,0,0,0,It was the first time my friend and I tried this place. He had the Train Wreck and I Had the Mike Duck and we got free pancake since it was our first time. The food was spook amazing! Best breakfast I ever had!,7/6/2017 17:59
40007,23971,56,5,0,0,0,This place is bomb! Always busy but worth the wait - my kids love it! And staff is friendly,27/9/2018 1:50
40014,1383,56,5,1,1,1,"So, Baja Cafe is the hipster brunch destination minus the hipster ambience.  The food is deliciously crafted and the waiters are on point.  The ambience is a traditional diner that is ready to be on triple D.  Ordered the Falcon Benedict with chicken which is fantastic.  Girlfriend ordered the smoked trout Benny special which is smoked in house and is an easy ace.  Come, enjoy, tip well and prosper.",15/1/2017 19:13
40016,2812,56,4,0,0,0,Today's feature the Boss Hog looked interesting but did not try it. I did enjoy their Snickerdoodles pancake. The King Kong is also great and something to come and enjoy when you're real hungry because it's a meat fest,14/8/2016 18:25
40023,3152,56,5,0,0,0,"This is my favorite breakfast place in town! I love the Wolverine Benedict. They have an awesome selection of both sweet and savory items. Yummy juices to fit your brunch needs. The staff is so friendly, and you can tell they enjoy who they work with and for because it shines through their service and personalities. Wish they were open later because I love breakfast for dinner.",20/7/2017 16:17
40025,529,56,5,0,0,0,"After reading on Tucson Foodie, I went in with extremely high expections of the Wile e. Coyote breakfast. It far exceeded my expectations-and that doesn't happen very often. The hubs and I sat at the counter and it was a fun, well run restaurant-the staff seems to really enjoy their jobs, and the owner talked with for a bit-she seems way cool. My new favorite place-can't wait to try for lunch!",25/6/2016 2:57
40030,16625,56,4,0,1,0,"My husband and I finally decided to try this place, after a few recommendations from friends. So glad we did! It was a Saturday morning, so it was pretty busy. We did have to wait, but only about 10 minutes. The place is pretty nice, open, modern and clean. Our server - wow - she was amazing! So friendly and helped me decide what to order. I got their special that day, the  Santa Fe Benedict. Our food came out pretty quick, despite being that busy. And my oh my, my first bite I was in heaven! I told my husband it was like 'food sex'!! It was homemade cornbread, topped with bacon, grilled pork, two perfectly cooked poached eggs, some kind of ancho sauce (sorry, I can't remember what she told me it was) and hash browns on the side. It was so good!! I didn't ask how much it was and I didn't care, it was that good. (Turns out it was $15. A little pricey, but it was totally worth it!) My husband got their Carnivore burger and I knew he liked it when his eyes rolled back in his head after the first bite! He let me have a taste and yeah, it was outstanding! A beef burger with bacon and pulled pork with fries - total protein explosion! 

So yes, I would recommend this place in a heartbeat! We'll go back for sure. I don't mind paying a little more for food as long as it's really good. Next time I really want to try their Rueben..",17/1/2017 1:00
40034,3685,56,5,0,0,0,"Busy place and we had to wait about 30 minutes but well worth the wait.  Finally a breakfast place that serves a really good breakfast without too much sugar, spice or cheese.  As good as it gets.",12/2/2017 3:21
40037,631,56,5,0,0,0,"I am so glad they opened this second location. It is as good as the original and one of the best breakfast places in Tucson. Their food consists of a combination of southwest flavors with traditional breakfast food to make unique combinations. 

They have a wide variety of breakfast cocktails including interesting takes on bloody Mary's and mimosas. 

I highly recommend any of the Benedicts and the corned beef and eggs. The corned beef is a perfect blend of sweet and salty with hash browns, eggs and a homemade creamy cheese sauce to top it all off. 

I consider myself to be a biscuits and gravy connoisseur. The B & G here is one of the best ones I've had in Tucson. It is not an instant packet of gravy. Definitely homemade and seasoned well with a lot of sausage. Worth a try. 

This location has a bar and an outside patio. Service is always excellent.",16/7/2016 2:43
40038,23985,56,5,1,1,1,I'm never disappointed coming here! Amazing food and very friendly staff every single time. One of my favorite brunch places in Tucson,2/10/2016 18:50
40052,1805,56,5,1,1,1,"My husband and I went to this location today. We were super happy we did. I have been looking for a place that does delicious specialty pancakes. We were not let down. Our waiter was polite and offered suggestions that were spot on. Ultimately, I ordered the Wildcat and my husband made his own omelette with cheeses and jalapeno bacon! Yum. What a treat. We also ordered a snicker-doodle pancake, but apparently because we're newbies, it was on the house, according to our host. That was pretty sweet. Something like that endears you to a place like this. I am so stoked we found this place. After reviewing the full menu, we now have so many things we want to try here, I guess we'll just have to come back.",17/7/2016 3:38
40054,561,56,4,0,0,0,This is a place I had been meaning to try but never tried because it's in the back of a large shopping center not really visible from the street. But I went in for lunch one day and had the brisket tacos which were excellent. The menu is primarily breakfast oriented and I believe it's only open for breakfast and lunch. But the food is very very good and I think it's a place you   would be happy with.,28/5/2017 21:49
40071,8448,56,5,1,0,0,"What impresses me most about this place is the incredible flavors in each dish and the creativeness. The Benedict's are FAR from ordinary, one if their best breakfast dishes!",25/3/2018 15:33
40074,166,56,5,0,0,0,"We had the specials... God Father eggs Benedict and caramel apple strudel pancakes...and they were amazing!! Definitely a great spot, spacious seating and outdoor patio. Nice and attentive wait staff.  I'll be back!",29/10/2016 19:28
40088,4824,56,4,1,1,1,"Get the snickerdoodle pancake. Now that's said and done, let me repeat, get the snickerdoodle pancake. It's presentation is beautiful, your simple pancake but covered with a nice lace work of icing. It's soft and make sure you have it when they first bring it out to you so you can get the nice warmth of everything in one bite. We aren't sure why, but they comped us on the pancake (it was free). The service was great, their wasn't any special we knew about it, but thank you for the comped pancake Baja! 

We also got a Benedict, the Wolverine. Once again, first thing I noticed, good presentation, makes you want to take a photo before you cut into it. The way it's stacked, you can take your fork and knife and with one cut, get all the ingredients in one bite! 

To top it off we also got the Wile E Coyote. Super creative dish, putting a tamale on the bottom of the Benedict. It adds texture and adds a little sweetness to the dish!",20/9/2016 18:25
40091,24008,56,5,0,0,0,They have 12 Benedicts on the menu. How is that real? I get the pork tomatillo pupusas and the pancake special pretty much every Sunday I'm home. The tastiest breakfast I've had in Tucson!,4/8/2016 23:16
40097,1174,56,5,9,3,7,"Do you like cinnamon rolls?  Do you like large, fluffy pancakes?  If you said yes to either of these questions, and especially if you said yes to both, then you will LOVE Baja Cafï¿½ï¿½ï¿½ï¿½ï¿½ï¿½.  This restaurant has hands down the best pancakes in the entire city of Tucson.  I've heard rumors that first-time patrons are sometimes even offered a free Snickerdoodle pancake (it hasn't happened to me though).  Enjoy some cream cheese frosting on top and even pecans if you want to add a sweet crunch.  I've also had the red velvet pancake which was lovely.  I'll keep coming back until I've tried them all, then I know I'll do it all again for good measure.

I came to this particular location on a Sunday mid-morning for brunch with a large group of friends.  Parking was plentiful and they even had lawn chairs on the patio for people waiting.  They were able to seat us quickly whereas other nearby restaurants like Prep & Pastry have taken as long as an hour to get a table ready.  Our server was funny and helpful icials and the best items on the menu.  Food came out quickly and looked incredible.  I don't think anyone had a mediocre meal.  Every dish and cocktail was beautifully prepared and above-and-beyond.  The Yosemite Sam bloody Mary for example included a strip of bacon and turkey sausage.  It was almost a meal unto itself.  I had the pecan roll pancake, corned beef hash, and coffee.  I love these dishes almost to a fault, to the point that I don't want to order any other dishes for fear of missing out.

I want to give this restaurant 5 stars, but keep in mind it's a bit pricey.  To their credit, the portions seemed to be geared toward the uber hungry so the generous quantity may be a factor in the cost.",9/11/2017 19:44
40101,24012,56,5,0,0,0,"This is my new favorite breakfast place in Tucson. My table ordered three different types of eggs Benedict, Corned beef and hash, and banana foster pancakes. Everything we had was legit, they do not seem to cut corners anywhere. I usually do not leave reviews but I had to show Baja Cafe some love.",10/9/2017 21:12
40114,24015,56,5,0,0,0,"This place is a must-go if you love brunch! The interior has a great vibe, the staff are friendly, funny, and very attentive, the adult beverages are superb, and the food is out of this world. Especially the specialty pancakes!

My friend and I stepped outside to finish our conversation since they were closing, and the owner came out to check on us and offered us to-go drinks. I was really floored by the level of care Baja Cafe applies to their customers.

This will definitely be my regular brunch spot even though I live on the NW side of town! Can't wait to return!!",13/11/2016 17:35
40124,792,56,5,1,0,1,"This might be my new favorite brunch restaurant! We had a great experience with excellence service, food, and cocktails. I will be returning to try one of their diverse menu options.

For 11 on a Saturday, we only had to wait a few minutes for a table. One was available, but it just had to be finished bussing. My only negative experience was from the host. After a few minutes, she came up to me and told me she thought my whole party was there. I had started drinking a mimosa while waiting for my friends. I told her they would be here any minute, and it would be a group of 3. I was also the only person who entered the restaurant at the time I came in, and I was clearly the only one who sat. I don't know who the invisible 2 people were. I think they should wait to seat you if there is a policy that your entire party must be there before seating. There was no one waiting, and I saw another open table, so I don't know what the issue was. I believe it would be the restaurant's responsibility to enforce that policy, given that I had already ordered and was seated.

Luckily, the service from our waiter was excellent. He chatted to us about dogs when we were sharing pictures of our pets, and he asked if it was our first time in. It was, so he said we would receive a free item from the menu to share as a thank you for coming in. This was really nice! I've never seen a restaurant do this, and I thought it was a nice touch to improve service. 

The menu is very extensive and will please anyone. They had both breakfast and lunch, but I was craving breakfast. However, the lunch menu looked delicious! The breakfast menu has tons of options. You can get traditional eggs, pancakes, biscuits, and french toast combos with your typical sides. There is a page of unique specialties, such as breakfast burritos, chilaquiles, etc. It's definitely a Southwest-inspired menu. I rarely see napalitos on the menu in Tucson, so that was nice to see.

There is an entire page of various Benedicts. These are pricier than other options, but we all ended up ordering one. I ordered today's special, which was a biscuit with sausage, chicken tenders, and sausage gravy with a side of hash browns. Healthy? No. Delicious? Absolutely!! They have such great options that I can't wait to go back to try more.

Their bar is fantastic. I had the mango mimosa, which had mango juice, mango schnapps, OJ, and champagne. The extra kick from the schanpps was much appreciated. I'll easily pay the same for a mimosa with just champagne and much smaller. This came in a very well-sized wine glass. They have several options, plus great cocktails and several Bloody Mary's, if that's your poison.

Try this place. You can get away with spending less than $10 on a filling breakfast or go all out. Either way, you'll have a good experience!",14/8/2016 4:11
40126,8745,56,5,0,0,0,Baja cafe is a great breakfast/brunch/lunch place. There menu covers a vast variety of dishes. I have tried their road runner and black widow Benedict's and both of them are pretty amazing. Their Benedict's have different choice of flavors and breads but it still gives you all the ingredients of an egg's Benedict. I highly recommend this place.,4/3/2018 23:50
40130,24021,56,5,1,0,0,"Our first time here.  Great selection of unique and tempting breakfast choices.  We tried the Gila Monster, the Tomatillo Pork Papusas, and a Cinnamon Roll Pancake.  We had a hard time picking which benedict because all sounded great.  We were very happy with our choices.  Service by our waiter was excellent.   Thank you for a wonderful Mother's Day breakfast.  We will be back for more",8/5/2016 17:59
40133,4916,56,5,1,0,0,"The portions they give for the price is well worth it. It's a good place to go for brunch if you don't want to wait a long time. I got the classic Benedict's last time and the sauce took awhile for me to get used to since usually I go for plain eggs and hash browns. Our waiter gave us a complimentary cinnamon pancake to help welcome us in since it was my group's first time. The service and pancake were very much appreciated, and I would love to come back to give it another go.",21/2/2017 4:20
40134,23876,56,5,0,0,0,amazing food and you get a free pancake on your first visit! Too notch and a new fave for me here in Tucson,6/3/2018 1:41
40136,24023,56,5,0,0,0,"All I can say is wow. Great food, great service, great atmosphere. We shared the Georgia peach French toast and the cinnamon roll pancake along with a side of hash browns and bacon. Everything was delicious! Our waiter even brought us a snickerdoodle pancake for free because it was our first time in Tucson. It was the best pancake I've ever had. I recommend this place to anyone who loves breakfast.",18/1/2017 14:57
40137,24024,56,5,0,0,0,The food is creative and delicious.  The atmosphere is chill...amd the service is fast,29/7/2017 19:33
40143,396,56,5,0,0,0,How do I say yummy in as many languages as possible?!!!!  You guys rock and so glad you opened up a place up by my parents ' home on Ina!!!,7/4/2018 4:12
40146,787,56,5,0,0,0,"Best place to eat breakfast in town!!!!! Long wait, but it is worth it!! I try their special overtime, which NEVER disappoints.",18/4/2018 1:24
40154,24032,56,5,0,0,0,"This place has the same great brunch food--unpretentious and crowd-pleasing but well-prepared--as the original Baja Cafe location. The menu is identical, as far as I can tell. They have a few good vegetarian and vegan dishes alongside the traditional staples. Bonus: the actual space is nicer. We had a perfectly sassy waiter when we went on a busy July 4. Big fan!",5/7/2016 20:43
40164,24038,56,5,0,0,0,The guy that said this food is crazy good is absolutely correct.  The best restaurant breakfast we have ever had and the server named Lindsay was great!  She is so genuine and has a true gift of hospitality.  Love this place.  Thanks.,8/7/2018 14:20
40172,1850,56,4,0,0,0,Great place for breakfast and drinks on a weekend! The selection of unique breakfast plates is great. It is usually a wait but well worth it!,3/10/2017 21:00
40187,24049,56,4,0,0,0,It took our party of 9 quite a while to get seated. Once we were seated though it was an amazing experience. Wait staff was very attentive were able to accommodate my gluten-free request. Food was amazing! We stopped here while on a road trip and can't wait to stop by again.,9/11/2017 5:51
40195,7596,56,4,0,0,0,Great breakfast. Really enjoyed our experience.,5/3/2017 5:01
40199,443,56,5,0,0,0,"We came here for breakfast on a Sunday morning and the wait was about 30 minutes but it was worth it.

I had the snickerdoodle pancakes  and really enjoyed them.  They are extremely sweet so beware if you don't like super sweet things.  

My mom had the regular French toast and my husband had the Peach French toast.  They both liked their meals but my husband did comment that his was very sweet. 

All three of us ordered hash browns and they were cooked perfectly and very flavorful.

I am looking forward to the opening of their new location on Ina/Thornydale as that will be a lot closer for us!",20/11/2017 21:29
40206,15594,56,5,0,0,0,So happy I finally got to try this place now that the new location is open. Very welcoming and friendly staff and quick service. I tried the Pale Rider Benny which was the eggs Benedict special of the day and it was delicious... As was my mango margarita. My only regret is finally trying Baja Cafe the week before I'm moving out of Tucson!,9/5/2016 19:47
40209,24057,56,4,0,0,0,"Amazing food and drinks here - have never had a bad meal! If you like eggs Benedict then look no further - the menu has an entire section filled with their specialty benedicts! My personal favorite is the Roadrunner Benedict, which comes on green chile cakes topped with nopalitos. Delicious and unique!

I gave four stars versus five as the service has been slow a few times we have been here - the place is full on the weekends and sometimes drinks from the bar or entrees can take a longer than expected. However, we were given a snicker doodle pancake once when our food took a particularly long time. I don't care for sweet things, so I didn't much enjoy it, but I did appreciate that the staff recognized that the food was taking a while and tried to do their best to make up for it. 

Overall, I would DEFINITELY recommend coming to Baja Cafe whenever you're in town and looking for a good, reasonably priced bite to eat!",13/2/2017 18:44
